elo_home,elo_away,elo_diff,home_adv,ppg5_home,ppg5_away,ppg10_home,ppg10_away,gf5_home,ga5_home,gf5_away,ga5_away,gd10_home,gd10_away,streak_home,streak_away,rest_home,rest_away,h2h_winrate_home,h2h_drawrate,h2h_gd_home,h2h_games,importance,label
871.2694492758906,1240.4846270950957,-304.2151778192051,1,0.0,2.0,0.0,1.3,0.0,5.2,2.0,1.0,-6.0,-0.5,-10,2,90,18,0.0,0.0,-4.0,2,50.0,draw
2100.5258673149547,2042.8101573655597,122.71570994939498,1,2.4,2.0,2.2,2.2,2.0,0.6,2.2,0.6,1.3,1.6,4,2,65,65,0.38461538461538464,0.41025641025641024,0.6923076923076923,39,50.0,draw
1301.16778618297,1363.4180577835389,2.7497283994312056,1,0.8,1.6,1.0,1.2,1.2,2.2,1.6,0.8,-0.9,0.3,-1,-1,67,90,1.0,0.0,2.0,2,50.0,away_win
1902.460706092445,1760.3505367316943,207.11016936075066,1,2.2,1.4,2.1,1.3,2.6,1.0,2.2,1.6,1.3,0.2,1,0,66,66,1.0,0.0,1.4,5,50.0,away_win
1163.5769647825834,1694.597380384701,-531.0204156021175,0,1.4,1.4,1.4,1.2,0.6,1.2,1.2,1.0,-0.3,0.2,-1,2,71,66,0.0,0.0,-3.8181818181818183,11,20.0,away_win
1403.6185577261292,1139.5566961946042,329.061861531525,1,1.6,1.8,1.2,1.3,1.2,0.8,1.2,1.0,0.0,-0.7,1,2,66,67,0.6666666666666666,0.3333333333333333,2.0,9,50.0,home_win
1144.8332271284999,1242.5074832496819,-32.674256121182,1,0.0,0.6,0.1,0.3,0.0,4.4,1.0,2.6,-3.4,-1.7,-6,1,66,66,0.5,0.5,0.5,2,50.0,away_win
1507.6936465723986,1716.701660825061,-209.0080142526624,0,1.8,1.6,0.9,1.2,1.2,1.4,2.4,1.2,-0.7,0.1,3,1,66,66,0.3333333333333333,0.0,-1.6666666666666667,3,50.0,away_win
1368.8585567439486,1341.791382721678,92.06717402227059,1,1.2,0.2,0.8,0.2,0.6,2.4,0.8,2.0,-1.6,-1.4,-1,-2,66,66,0.4444444444444444,0.3333333333333333,0.4444444444444444,9,50.0,home_win
2130.4029483675267,1996.4264427108383,198.97650565668846,1,1.6,2.2,1.7,2.1,2.0,1.2,3.0,1.0,0.9,1.8,1,0,66,66,0.3228346456692913,0.2440944881889764,-0.47244094488188976,127,50.0,away_win
2170.936295206635,1998.6397696275392,237.29652557909571,1,3.0,1.8,2.4,2.1,3.8,0.4,1.8,1.4,2.0,1.3,7,1,66,66,0.5333333333333333,0.13333333333333333,-0.5333333333333333,15,50.0,away_win
878.0107231397833,1115.6888769409134,-172.67815380113007,1,0.0,0.2,0.1,1.3,0.0,4.4,0.4,4.2,-3.0,-1.7,-9,0,90,90,0.0,0.25,-1.75,4,50.0,draw
1428.233054998574,1541.1355118176418,-47.902456819067766,1,2.0,1.6,1.7,1.6,1.8,0.8,2.4,1.4,1.3,1.0,0,1,90,4,0.3333333333333333,0.0,-1.0,3,50.0,home_win
1101.9092671804242,1229.735252868333,-62.82598568790877,1,0.6,2.0,1.0,1.0,0.8,5.4,2.4,1.8,-3.2,-1.5,1,0,20,90,0.5,0.25,0.0,0,50.0,away_win
1142.028490287832,1162.9633489962125,-20.93485870838049,0,1.8,0.6,0.9,0.3,1.4,0.8,1.0,4.4,-1.6,-2.9,2,-1,90,90,0.5,0.25,0.0,0,50.0,draw
1648.7360380497275,1593.1415741867022,55.59446386302534,0,0.8,2.0,1.2,2.0,1.0,2.8,2.2,0.6,-0.6,1.0,-2,3,66,67,0.42857142857142855,0.0,0.42857142857142855,7,50.0,home_win
1424.424786383182,1336.368938815209,153.05584756797293,1,1.2,1.2,1.5,0.9,1.2,1.6,1.0,1.4,0.2,-1.5,1,0,70,4,0.0,0.6666666666666666,-0.3333333333333333,3,50.0,home_win
1780.827769766814,1530.6641247449195,315.1636450218946,1,1.0,1.2,1.7,1.1,1.2,1.6,2.0,1.8,0.5,-0.2,-2,-1,66,68,0.25,0.25,-0.125,8,50.0,home_win
1479.0889822971249,1347.4920867667702,196.5968955303547,1,2.2,2.2,1.5,1.9,1.6,0.6,1.8,0.8,0.3,0.7,0,3,66,10,0.5,0.0,2.5,2,50.0,draw
1134.9557145799906,1270.3202983311141,-70.36458375112352,1,0.8,0.0,1.1,0.9,1.0,2.6,0.6,4.4,-0.9,-2.0,-1,-5,20,19,0.5,0.25,0.0,0,50.0,home_win
1137.2526201892342,952.3896691293169,184.86295105991735,0,0.6,0.0,0.5,0.3,2.0,3.6,0.2,3.4,-3.5,-2.3,-4,-8,90,90,0.0,0.0,-1.0,1,50.0,draw
1564.4568439849097,1533.3965341912638,96.06030979364596,1,0.4,0.2,1.2,0.1,0.4,1.6,0.4,1.8,0.7,-1.4,-2,-2,90,65,0.3,0.3,-0.2,10,50.0,away_win
1770.945745108203,1300.0790156790806,535.8667294291224,1,1.8,0.8,1.4,1.0,2.6,1.6,0.8,1.4,0.1,-0.5,-2,1,67,67,0.0,1.0,0.0,1,50.0,home_win
1372.7674160608958,1460.8802160180592,-23.11279995716336,1,0.8,0.6,0.7,0.7,0.6,1.6,0.8,2.6,-1.6,-1.3,-1,-3,67,67,0.25,0.25,-0.25,4,50.0,away_win
1567.65974141595,1726.422245649052,-93.76250423310194,1,0.8,1.6,0.9,1.5,0.8,1.4,1.0,0.6,-0.6,0.4,1,0,68,67,0.2,0.4,-0.8,5,50.0,home_win
1754.8110052200211,1635.097679363912,184.71332585610912,1,1.4,0.6,1.1,1.2,1.2,1.2,0.4,1.4,-0.4,-0.2,-1,1,67,67,0.4,0.2,0.0,5,50.0,draw
1558.9274870191,1746.9511522041869,-123.02366518508688,1,0.6,2.2,0.6,1.7,0.4,3.8,2.0,0.4,-2.5,1.0,-1,1,67,67,0.0,0.0,-1.0,2,50.0,home_win
2033.9443282406244,2033.7153090243692,65.22901921625544,1,1.0,2.6,1.3,2.5,0.8,1.4,4.0,0.4,0.2,2.9,-1,0,3,67,0.42857142857142855,0.34285714285714286,0.2571428571428571,35,50.0,draw
1801.0705445673486,2113.0923139382835,-247.02176937093486,1,2.0,2.6,1.4,2.4,1.6,0.6,4.2,0.4,0.0,3.2,1,4,67,67,0.20833333333333334,0.125,-1.25,24,50.0,home_win
1320.0187599929093,1349.6011263785515,-29.582366385642217,0,1.6,0.8,1.3,1.1,2.0,2.0,1.4,1.8,-0.2,-0.2,-1,0,90,67,0.5,0.25,0.0,0,50.0,away_win
1613.9091937458074,1308.2889039791955,370.6202897666119,1,0.2,0.2,0.5,0.7,0.4,2.2,0.2,2.4,-1.0,-1.3,-3,-1,41,68,1.0,0.0,2.0,1,50.0,home_win
1454.9984911535512,1649.223170351233,-129.22467919768178,1,1.4,1.2,1.1,1.2,3.0,2.4,1.4,2.6,-0.4,-0.3,-1,-1,90,69,0.125,0.125,-1.375,8,50.0,draw
1843.5849249016403,1562.111618098977,346.4733068026633,1,2.0,2.0,2.1,1.7,1.4,0.6,1.8,0.8,0.9,0.5,1,0,67,67,0.7142857142857143,0.14285714285714285,0.5714285714285714,7,50.0,home_win
1611.3534898351352,1560.5565916967744,115.7968981383608,1,1.4,1.4,1.3,1.3,1.4,1.2,1.2,1.0,0.2,-0.2,-1,0,67,90,0.23529411764705882,0.47058823529411764,-0.23529411764705882,17,50.0,away_win
1440.7779336614028,1416.6099890285977,89.16794463280507,1,1.2,0.6,1.1,0.4,0.8,1.6,0.4,1.0,-0.8,-1.4,2,0,67,67,0.0,0.0,-2.0,1,50.0,home_win
1724.4134613412484,1400.336718495709,389.07674284553946,1,1.2,0.2,2.1,0.6,0.6,0.4,0.8,2.0,1.2,-1.0,0,-3,67,67,0.375,0.375,0.3125,16,50.0,home_win
1555.0384493843055,1264.9190524003711,290.1193969839344,0,1.6,1.4,1.8,1.0,1.0,1.0,1.4,1.6,0.1,-0.4,0,2,6,69,1.0,0.0,1.0,1,50.0,home_win
1780.411271809875,1532.7378484328492,312.67342337702576,1,0.8,0.8,1.5,1.2,0.6,1.2,1.4,2.2,0.3,-0.2,-1,-1,67,67,0.375,0.5,0.75,8,50.0,home_win
1366.3357996047414,1447.2558667714943,-80.92006716675291,0,1.0,1.0,1.1,1.5,2.0,2.0,1.0,1.6,-0.7,0.0,-1,0,70,67,0.5,0.25,0.0,0,50.0,draw
1478.0413114136315,1441.0279324650617,37.01337894856988,0,0.8,1.8,1.2,1.7,0.8,1.8,2.4,1.0,-0.3,0.9,-1,1,90,67,0.5,0.0,0.0,2,50.0,draw
1513.3580054643369,1644.8417784766243,-66.48377301228743,1,1.8,0.8,1.8,0.9,1.2,1.0,1.0,2.0,1.0,-0.7,-1,1,69,66,0.2857142857142857,0.0,-0.2857142857142857,7,50.0,draw
1879.8677386853087,1819.668716465776,125.19902221953271,1,1.2,2.0,1.8,2.1,0.6,1.0,2.4,0.4,0.4,1.8,1,3,3,3,0.5420560747663551,0.2336448598130841,1.1775700934579438,107,50.0,away_win
1363.4973513601833,1626.831007275501,-198.33365591531765,1,0.8,1.4,0.5,1.4,0.6,2.0,0.8,0.6,-1.7,0.2,-1,-2,3,3,0.16666666666666666,0.3333333333333333,-1.6666666666666667,6,50.0,draw
1597.5657489042726,1753.1782426964394,-90.61249379216679,1,1.6,1.4,1.2,1.4,1.8,0.8,0.6,0.6,0.0,0.0,1,1,3,3,0.0,0.75,-0.25,4,50.0,away_win
1138.0492235197298,1742.3379674014602,-539.2887438817304,1,0.4,2.0,0.2,1.6,0.2,2.6,2.0,0.8,-3.0,0.6,-1,0,3,3,0.0,0.0,-3.0,2,50.0,away_win
1572.6765533833013,1639.773945580699,-2.0973921973977667,1,0.4,2.6,1.2,1.6,0.8,2.0,1.6,0.0,-0.3,-0.1,0,1,3,3,0.6666666666666666,0.16666666666666666,2.0,6,50.0,away_win
1934.3195011449186,1778.8987808083068,155.4207203366118,0,2.0,3.0,1.7,2.4,1.4,0.4,3.6,0.2,0.7,1.8,1,5,68,67,0.5,0.5,1.0,2,20.0,home_win
2196.546472541188,1429.4345718828638,767.1119006583242,0,2.6,0.8,2.4,0.8,2.0,0.4,0.6,1.4,1.3,-0.7,1,1,4,3,0.5,0.25,0.0,0,20.0,home_win
1925.1155855732043,1918.8445024406021,6.2710831326021435,0,2.0,1.2,1.9,1.7,1.0,0.8,1.0,1.2,0.3,0.3,-1,1,3,3,0.6086956521739131,0.21739130434782608,0.6956521739130435,23,20.0,draw
1793.9382125251482,1954.374843066719,-160.43663054157082,0,1.4,1.8,1.5,1.3,0.6,0.8,1.2,0.6,0.0,0.2,1,2,68,68,0.0,1.0,0.0,1,20.0,away_win
1880.191538309859,1650.431246324518,294.7602919853409,1,1.8,1.2,2.2,1.3,1.4,1.0,1.0,1.2,1.2,0.0,-2,-1,3,3,0.0,0.8333333333333334,-0.16666666666666666,6,50.0,home_win
853.1570463960309,1322.9381632414165,-404.78111684538567,1,0.0,1.2,0.0,1.0,0.2,4.0,0.8,2.8,-4.0,-1.4,-15,-1,3,4,0.0,0.0,-1.0,1,50.0,away_win
1901.0842101347553,2092.045514075291,-125.9613039405358,1,2.0,2.6,1.8,2.2,2.4,0.6,2.0,0.4,0.9,1.3,1,0,3,3,0.0,0.2,-1.0,5,50.0,draw
1929.2441506422285,2000.440616971367,-6.196466329138502,1,2.0,3.0,2.0,1.6,2.2,0.6,2.2,0.2,1.0,0.0,1,5,4,3,0.3333333333333333,0.3333333333333333,-0.3333333333333333,6,20.0,draw
1222.8794014323896,888.8746749385965,334.0047264937931,0,2.2,0.2,1.4,0.1,1.8,0.6,0.0,4.6,-0.3,-5.7,0,0,3,3,0.6666666666666666,0.3333333333333333,2.6666666666666665,3,50.0,draw
1888.6370549720627,1901.5869199446734,52.05013502738939,1,1.6,2.2,1.7,1.7,2.0,1.2,1.8,0.8,0.6,0.2,-1,2,4,4,0.0,0.6666666666666666,-0.3333333333333333,3,50.0,home_win
2051.290510605223,1976.304500396929,139.98601020829415,1,1.6,1.0,2.3,1.6,1.4,0.8,1.6,1.2,1.7,0.9,0,-1,3,3,0.34782608695652173,0.21739130434782608,-0.13043478260869565,23,50.0,home_win
1801.9151914938975,1492.5141906972754,374.40100079662216,1,1.6,1.0,1.6,0.9,0.6,0.4,0.4,0.6,0.2,-0.8,-1,0,68,72,0.4444444444444444,0.3333333333333333,0.3333333333333333,9,50.0,home_win
1345.2652885268815,1670.2168714780735,-324.951582951192,0,0.2,1.2,0.5,1.3,0.8,2.0,1.4,1.0,-1.3,0.0,-1,1,4,4,0.5,0.25,0.0,0,50.0,draw
1407.4607389667556,1498.5629189046608,-26.102179937905248,1,0.8,1.8,0.6,1.5,0.4,1.6,1.6,1.2,-1.2,0.2,-1,1,4,4,0.25,0.75,0.25,4,50.0,draw
1422.6212153369609,1450.235180097695,37.386035239265766,1,1.4,0.6,1.0,0.8,1.0,1.0,1.0,1.8,-0.8,-0.5,-1,0,90,6,0.2727272727272727,0.45454545454545453,-0.18181818181818182,11,50.0,home_win
1840.7149917032066,1565.7778127211243,339.9371789820823,1,2.4,0.2,1.9,0.6,1.2,0.6,0.8,2.8,0.3,-1.2,-1,-3,3,90,1.0,0.0,2.0,2,50.0,home_win
1391.6584367952412,1215.6523675634992,241.006069231742,1,0.6,0.0,1.2,0.5,0.8,1.4,0.2,4.8,0.2,-2.6,-1,-5,3,3,0.3333333333333333,0.6666666666666666,0.8333333333333334,6,50.0,home_win
1386.1462128944227,1461.6741478902682,-75.5279349958455,0,2.0,0.6,1.6,1.6,1.4,1.0,1.0,2.0,-1.0,1.1,1,1,3,3,0.1,0.4,-0.6,10,50.0,home_win
1624.5513094178498,1263.3710040846624,426.18030533318733,1,2.0,0.2,1.5,1.0,1.4,0.6,0.2,2.6,0.1,-0.7,-1,-2,3,3,0.6,0.4,0.9,10,50.0,home_win
1401.2148398818465,1545.049960813087,-78.83512093124045,1,2.0,2.0,1.2,1.5,2.0,0.8,1.8,0.8,0.2,0.4,1,1,3,3,1.0,0.0,1.0,1,50.0,away_win
1372.8679519514885,1754.5449178782505,-316.676965926762,1,0.8,2.0,0.7,1.6,1.2,1.0,1.2,0.2,-0.6,0.6,-1,1,4,3,0.3333333333333333,0.16666666666666666,-0.6666666666666666,6,50.0,draw
1936.3428224582296,2240.5315097674556,-239.188687309226,1,2.6,2.6,2.5,2.4,2.2,0.4,3.6,0.4,1.2,2.2,1,4,4,4,0.0,0.16666666666666666,-2.4166666666666665,12,20.0,away_win
1600.8430484568921,1640.8304881766637,25.0125602802284,1,0.6,0.8,0.8,1.3,1.0,2.8,0.4,1.6,-1.1,-0.4,0,0,4,69,0.5714285714285714,0.0,0.14285714285714285,7,50.0,draw
1905.7655820695138,1831.3973792269928,139.368202842521,1,1.8,1.2,2.2,1.6,1.2,1.2,1.0,2.0,1.2,-0.1,-2,-2,4,69,0.0,0.5,-0.5,2,20.0,home_win
1128.114964044796,1276.4911909272662,-83.37622688247029,1,1.2,1.2,1.2,0.6,0.6,1.6,1.2,1.8,-1.0,-1.4,-1,2,3,3,0.16666666666666666,0.16666666666666666,-0.8333333333333334,6,50.0,draw
1415.0602898759375,1110.8495194509155,369.210770425022,1,2.2,0.0,1.5,0.1,1.6,0.4,0.0,4.0,0.4,-3.2,2,-7,3,3,0.7777777777777778,0.1111111111111111,1.2222222222222223,9,50.0,home_win
1728.2474549950787,1396.6476512251945,396.59980376988415,1,2.0,1.8,1.5,1.1,2.2,0.8,1.0,2.0,0.7,-1.0,2,1,3,3,0.5,0.25,0.0,0,50.0,away_win
1496.147852402381,1314.002288240432,182.14556416194887,0,1.8,0.2,0.9,0.2,1.2,1.2,0.6,1.8,-0.7,-1.5,-1,-3,3,3,0.3333333333333333,0.3333333333333333,0.0,3,50.0,draw
1835.3361112740345,2131.0997312391805,-230.76361996514606,1,2.0,2.4,2.1,2.3,2.2,1.2,3.6,0.6,1.2,1.9,-1,-1,3,3,0.0,0.25,-1.375,8,50.0,draw
1560.2452842869761,1455.1528454897395,170.09243879723658,1,0.4,1.8,1.2,1.3,0.2,2.0,1.0,1.0,-0.7,-0.4,-1,1,4,5,0.75,0.25,0.75,4,50.0,home_win
1104.1948619107059,889.5047381699908,279.6901237407151,1,0.4,0.2,1.1,0.1,0.6,3.8,0.2,4.0,-1.9,-3.0,0,0,3,3,0.6,0.4,1.4,5,50.0,draw
1565.1377252362308,1532.7156529399426,97.4220722962882,1,0.8,0.2,0.4,1.1,0.6,1.4,0.4,1.8,-1.1,0.6,1,-3,3,3,0.45454545454545453,0.2727272727272727,0.2727272727272727,11,50.0,away_win
1240.3252665854268,1456.6582378116127,-151.33297122618592,1,0.0,2.6,0.6,2.0,0.6,2.6,2.2,0.4,-2.2,1.5,-6,1,3,3,0.4,0.4,0.4,5,50.0,draw
1512.7103290046032,1164.950746325678,412.7595826789252,1,1.4,1.4,1.3,1.1,2.4,1.6,1.2,1.2,0.7,-1.2,-1,1,3,3,0.0,1.0,0.0,1,50.0,home_win
1827.4751315501048,2038.4763335949938,-146.00120204488894,1,2.0,1.8,1.6,2.4,2.8,1.4,2.0,1.6,0.6,1.5,1,2,3,3,0.36363636363636365,0.09090909090909091,-0.5454545454545454,11,50.0,away_win
964.5638737388787,1065.9853644382965,-36.42149069941797,1,0.2,0.6,0.4,0.9,0.2,3.2,1.0,4.8,-2.1,-3.5,0,-1,3,3,0.0,1.0,0.0,1,50.0,home_win
1161.4587852588945,1143.53305402515,17.9257312337445,0,0.8,2.0,0.4,1.0,0.6,3.8,1.2,0.4,-2.8,-0.6,0,0,3,3,0.0,1.0,0.0,1,50.0,home_win
1265.6591556104606,1125.0784155796725,140.5807400307881,0,2.0,0.2,1.3,0.5,2.8,1.8,1.4,3.2,-0.9,-3.5,1,0,3,3,0.5,0.25,0.0,0,50.0,draw
1666.4095892516307,1794.6636437522086,-128.25405450057792,0,1.4,1.4,1.6,1.5,0.8,0.6,1.6,1.2,-0.2,0.4,0,1,9,6,0.16666666666666666,0.3333333333333333,-0.6666666666666666,6,50.0,away_win
1337.7583920564741,1775.0466444870606,-372.28825243058645,1,0.8,1.8,0.7,1.7,0.6,1.2,3.0,1.4,-1.4,0.7,-2,1,3,3,0.5,0.25,0.0,0,50.0,away_win
1295.978116300223,1495.8892400224809,-134.9111237222578,1,0.8,1.2,0.7,1.0,0.8,2.0,1.2,1.6,-1.3,-1.0,-1,1,3,3,0.75,0.25,1.25,4,50.0,away_win
1742.6450156092048,1615.04114269812,192.60387291108486,1,1.0,1.4,1.2,1.2,1.0,1.4,1.2,1.0,-0.2,-0.2,0,2,3,3,0.5,0.25,0.0,0,50.0,home_win
2029.3051029871845,1841.3529103931294,252.95219259405508,1,1.0,2.4,1.3,1.6,0.8,1.4,1.6,0.4,0.2,0.1,0,2,3,3,0.5,0.28125,0.34375,32,50.0,home_win
2038.354534277809,2072.8099481125028,30.5445861653061,1,2.2,2.4,2.6,2.3,3.4,0.6,4.0,0.4,3.1,3.1,0,-1,3,3,0.3939393939393939,0.18181818181818182,-0.3333333333333333,33,50.0,draw
1640.3310164579686,1297.1422533118061,343.1887631461625,0,1.4,1.4,1.3,1.2,1.2,1.8,1.8,2.0,-0.2,-0.3,0,-2,3,3,0.5,0.25,0.0,0,50.0,home_win
1647.2636689747283,1679.040844366882,33.22282460784618,1,0.8,1.0,1.2,1.5,0.4,1.0,0.8,1.0,-0.2,0.3,0,-1,3,3,0.25,0.0,-1.75,4,50.0,home_win
1300.3473946594966,1621.8507030655064,-256.50330840600986,1,0.2,0.8,0.4,0.8,0.4,2.2,1.0,2.0,-1.6,-0.7,-2,1,3,3,0.0,0.0,-2.0,2,50.0,draw
1640.115434296896,1518.0843496440652,187.0310846528307,1,1.0,2.0,0.7,1.6,0.8,1.6,1.2,0.8,-0.9,0.7,0,0,3,3,0.625,0.125,0.25,8,50.0,home_win
1852.5688556374646,1393.9859263982405,523.5829292392241,1,2.0,0.8,2.1,0.8,1.4,0.6,1.0,1.6,0.9,-0.1,2,0,3,5,1.0,0.0,2.0,1,50.0,home_win
1520.1545295061126,1446.3966446715267,138.75788483458587,1,0.6,1.8,1.0,1.8,1.4,2.4,1.6,1.4,-0.4,0.8,-2,2,4,4,1.0,0.0,2.5,2,50.0,home_win
1561.591395000999,1466.2813328021348,95.31006219886422,0,1.8,1.8,1.7,1.3,2.0,0.8,1.6,0.8,0.7,0.1,-1,0,4,4,0.6666666666666666,0.0,-0.3333333333333333,3,50.0,home_win
1360.2997362617602,1680.2862172354307,-319.9864809736705,0,2.2,0.8,1.9,1.2,1.8,0.8,1.2,2.8,0.7,-0.7,0,1,4,4,0.0,0.0,-3.5,2,50.0,away_win
1372.4776330596546,1463.8906450468155,-26.41301198716087,1,1.4,1.0,1.1,0.9,1.8,1.6,2.0,2.4,-0.3,-0.6,1,0,3,3,0.3333333333333333,0.3333333333333333,0.0,3,50.0,home_win
1441.5362490094344,1791.0510794226805,-284.51483041324605,1,1.2,1.2,1.3,1.7,1.2,1.2,1.0,1.2,-0.2,0.5,0,1,4,4,0.1,0.3,-1.6,10,50.0,away_win
1391.3141125195432,1562.959248379781,-106.64513586023781,1,0.2,1.6,0.6,1.8,0.6,2.4,1.0,1.0,-1.1,0.1,-4,1,4,4,0.0,0.0,-1.0,1,50.0,home_win
1593.5934446982815,1473.5398703149492,185.05357438333226,1,1.8,1.8,1.6,1.4,1.2,0.8,1.4,1.4,0.1,-0.1,1,3,4,4,0.0,0.5,-1.0,2,50.0,draw
1383.8480523750513,1578.316636833628,-129.46858445857674,1,0.4,0.8,0.4,1.2,0.4,1.6,0.8,1.4,-1.3,0.1,-1,-2,4,4,0.125,0.25,-0.875,8,50.0,home_win
1713.4511954742904,1880.3044579386158,-101.85326246432533,1,1.6,1.6,1.6,1.4,1.2,0.6,1.4,0.8,0.9,0.0,-1,-1,4,3,0.5,0.25,0.0,0,50.0,away_win
1909.9195169781203,2062.810055386033,-87.8905384079128,1,1.6,2.2,1.9,2.4,1.2,1.0,2.6,1.2,0.7,2.3,1,1,3,5,0.0,0.0,-2.375,8,50.0,away_win
2064.019335692332,1894.4225514079974,234.5967842843345,1,1.6,2.0,1.7,2.3,2.0,1.6,2.0,1.0,0.7,2.0,-1,2,5,7,0.3157894736842105,0.3157894736842105,-0.3157894736842105,19,50.0,home_win
1769.9380464112505,1592.4274437489964,242.5106026622541,1,1.6,1.2,2.0,0.9,1.6,1.2,0.6,3.6,0.4,-2.2,-1,1,7,4,0.5,0.25,0.0,0,50.0,home_win
1522.0980408200437,1372.0554173668013,215.0426234532424,1,0.2,1.2,0.9,0.9,0.8,2.2,2.2,1.4,-0.5,-0.8,-2,0,4,4,0.3333333333333333,0.16666666666666666,-0.3333333333333333,6,50.0,draw
1553.1276873631527,1393.5285598473927,224.59912751576007,1,1.4,1.0,1.7,0.6,1.6,1.4,0.8,1.0,0.4,-0.8,-1,0,4,6,0.0,1.0,0.0,1,50.0,away_win
1426.7451031160413,1276.4109505626664,215.3341525533749,1,1.2,1.4,1.3,1.6,1.8,2.0,1.4,1.6,0.2,0.2,-3,-1,71,7,0.6666666666666666,0.3333333333333333,0.6666666666666666,3,50.0,home_win
1646.852473278332,1054.0834161822036,592.7690570961283,0,1.8,1.0,1.9,1.1,1.2,1.0,0.6,1.0,0.2,-0.3,2,0,8,7,0.5,0.25,0.0,0,50.0,home_win
1359.4709972545652,1438.0705650366694,-13.599567782104259,1,1.8,1.8,1.5,1.4,2.0,1.2,1.6,1.8,-0.1,-0.2,2,-1,7,12,0.5,0.25,0.0,0,50.0,home_win
1358.4033114674853,1093.4013158863202,330.00199558116515,1,1.2,1.2,1.5,1.2,1.4,1.6,1.6,2.4,0.1,-2.3,-3,1,11,6,1.0,0.0,3.5,4,50.0,home_win
1311.833422735198,1295.6922370775642,16.14118565763374,0,0.0,1.0,0.4,1.0,0.2,2.4,0.8,1.2,-1.8,-0.5,-7,-1,7,7,0.5,0.5,1.0,2,50.0,home_win
1656.416111692161,934.6193110036319,786.7968006885291,1,1.8,1.0,1.8,0.6,2.0,1.4,1.8,2.0,0.9,-0.9,3,0,71,90,1.0,0.0,6.0,1,50.0,home_win
1539.4958411299117,1123.499143004027,415.9966981258847,0,2.4,1.0,2.3,1.2,1.6,0.6,1.6,1.8,1.3,-0.4,-1,1,8,76,1.0,0.0,6.333333333333333,3,50.0,home_win
1070.6822181752548,1528.6248978001493,-392.9426796248945,1,0.8,0.8,0.5,1.6,0.2,3.6,0.8,2.2,-2.6,0.0,0,-1,71,90,0.5,0.25,0.0,0,50.0,away_win
1294.1687282812964,1297.1158910156405,-2.947162734344147,0,1.2,0.2,1.0,0.4,2.2,1.6,0.0,1.8,0.2,-2.3,-2,-4,71,90,0.25,0.5,0.25,4,50.0,draw
1654.6383301955411,1162.2292196660192,492.40911052952197,0,1.8,1.2,1.8,1.3,2.4,1.4,0.4,1.4,0.6,-0.5,-1,-2,7,5,0.75,0.25,3.75,4,50.0,home_win
1453.5447452502026,1350.301493873017,168.24325137718552,1,1.4,1.6,1.1,1.9,1.0,1.0,1.8,1.4,-0.9,1.1,1,0,7,7,0.3333333333333333,0.5,0.8333333333333334,6,50.0,away_win
1428.275798099618,1140.1475038681633,288.1282942314547,0,1.4,0.6,1.5,0.3,1.2,0.6,0.8,2.4,0.4,-3.3,-1,-3,7,12,0.75,0.0,1.75,4,50.0,home_win
2080.238732695707,1909.7705713648188,235.46816133088805,1,2.0,1.6,2.3,1.6,2.2,0.8,1.4,1.0,2.0,0.8,1,0,4,4,0.6666666666666666,0.0,0.6666666666666666,3,50.0,home_win
1947.3562783064451,2083.3591528452275,-71.00287453878241,1,0.8,2.2,1.3,2.3,1.4,1.8,2.2,0.8,0.4,1.4,-2,0,4,4,0.043478260869565216,0.2608695652173913,-1.3043478260869565,23,50.0,away_win
1853.306812214304,1636.8786579729328,281.4281542413712,1,2.4,1.0,2.3,1.2,2.8,0.6,0.8,1.6,1.9,-0.3,4,-2,4,4,0.6666666666666666,0.2222222222222222,0.8888888888888888,9,50.0,draw
1846.2296429367807,1893.7441266614442,17.485516275336522,1,1.2,1.8,1.5,2.2,0.8,1.0,1.4,1.2,0.2,1.1,-1,1,4,4,0.5,0.0,-0.5,2,50.0,away_win
1578.9419270794767,1613.9314233188277,30.010503760649044,1,1.6,1.0,0.9,1.2,1.8,0.6,0.6,0.6,-0.2,-0.1,-1,0,4,4,0.5,0.25,0.0,0,50.0,home_win
1771.8020645212353,1376.3969353168566,460.4051292043787,1,2.0,1.0,1.7,0.6,0.8,0.4,0.6,0.8,0.2,-1.4,2,0,4,4,0.6785714285714286,0.21428571428571427,0.9642857142857143,28,50.0,home_win
846.5075476042227,1599.0463529905219,-687.5388053862991,1,0.0,0.6,0.0,0.9,0.2,3.6,1.0,2.8,-4.0,-0.7,-16,0,4,3,0.5,0.25,0.0,0,20.0,away_win
1745.5574403700346,1683.259839663505,127.29760070652947,1,2.0,2.6,1.8,1.9,1.4,0.8,2.2,0.4,0.8,0.3,1,2,4,4,0.3333333333333333,0.6666666666666666,0.3333333333333333,3,50.0,away_win
1329.5876620332247,1428.9569727092032,-34.36931067597857,1,1.8,0.8,1.0,0.8,1.0,1.4,0.4,1.8,-1.5,-0.9,1,-1,4,4,0.3333333333333333,0.3333333333333333,0.0,6,50.0,away_win
1773.0958546869517,1695.9451255012652,77.15072918568649,0,2.4,2.0,2.4,1.4,3.4,0.4,1.4,0.6,1.8,0.4,-1,3,4,6,0.6666666666666666,0.16666666666666666,0.5,6,20.0,draw
1788.2535000931207,1729.4470211119578,58.806478981162854,0,1.4,1.2,1.2,0.9,0.6,0.8,1.2,1.8,-0.2,-0.9,-1,1,4,8,0.5,0.25,0.0,0,20.0,away_win
