elo_home,elo_away,elo_diff,home_adv,ppg5_home,ppg5_away,ppg10_home,ppg10_away,gf5_home,ga5_home,gf5_away,ga5_away,gd10_home,gd10_away,streak_home,streak_away,rest_home,rest_away,h2h_winrate_home,h2h_drawrate,h2h_gd_home,h2h_games,importance,home_score
1295.9736673019804,1495.885468983435,-134.91180168145456,1,0.8,1.2,0.7,1.0,0.8,2.0,1.2,1.6,-1.3,-1.0,-1,1,3,3,0.75,0.25,1.25,4,50.0,0
1742.6416744337212,1615.0373911233169,192.6042833104043,1,1.0,1.4,1.2,1.2,1.0,1.4,1.2,1.0,-0.2,-0.2,0,2,3,3,0.5,0.25,0.0,0,50.0,2
2029.3023330045935,1841.349661187171,252.95267181742247,1,1.0,2.4,1.3,1.6,0.8,1.4,1.6,0.4,0.2,0.1,0,2,3,3,0.5,0.28125,0.34375,32,50.0,2
2038.351575140641,2072.8069934866944,30.544581653946807,1,2.2,2.4,2.6,2.3,3.4,0.6,4.0,0.4,3.1,3.1,0,-1,3,3,0.3939393939393939,0.18181818181818182,-0.3333333333333333,33,50.0,1
1640.33221423073,1297.1430243076184,343.1891899231116,0,1.4,1.4,1.3,1.2,1.2,1.8,1.8,2.0,-0.2,-0.3,0,-2,3,3,0.5,0.25,0.0,0,50.0,3
1372.4787274502426,1463.8915472262838,-26.41281977604126,1,1.4,1.0,1.1,0.9,1.8,1.6,2.0,2.4,-0.3,-0.6,1,0,3,3,0.3333333333333333,0.3333333333333333,0.0,3,50.0,2
1300.3481820452582,1621.8516330494153,-256.5034510041571,1,0.2,0.8,0.4,0.8,0.4,2.2,1.0,2.0,-1.6,-0.7,-2,1,3,3,0.0,0.0,-2.0,2,50.0,2
1640.1164018471404,1518.0853905418053,187.03101130533514,1,1.0,2.0,0.7,1.6,0.8,1.6,1.2,0.8,-0.9,0.7,0,0,3,3,0.625,0.125,0.25,8,50.0,3
1852.568643189981,1393.9857283537403,523.5829148362407,1,2.0,0.8,2.1,0.8,1.4,0.6,1.0,1.6,0.9,-0.1,2,0,3,5,1.0,0.0,2.0,1,50.0,1
1520.1543777597378,1446.3967476805726,138.7576300791652,1,0.6,1.8,1.0,1.8,1.4,2.4,1.6,1.4,-0.4,0.8,-2,2,4,4,1.0,0.0,2.5,2,50.0,2
1561.5910588756883,1466.2811516222448,95.3099072534435,0,1.8,1.8,1.7,1.3,2.0,0.8,1.6,0.8,0.7,0.1,-1,0,4,4,0.6666666666666666,0.0,-0.3333333333333333,3,50.0,2
1360.299551145807,1680.2858377059922,-319.98628656018514,0,2.2,0.8,1.9,1.2,1.8,0.8,1.2,2.8,0.7,-0.7,0,1,4,4,0.0,0.0,-3.5,2,50.0,1
1391.3139231292582,1562.9590249645046,-106.64510183524635,1,0.2,1.6,0.6,1.8,0.6,2.4,1.0,1.0,-1.1,0.1,-4,1,4,4,0.0,0.0,-1.0,1,50.0,1
1593.5932435450563,1473.5398312942277,185.05341225082861,1,1.8,1.8,1.6,1.4,1.2,0.8,1.4,1.4,0.1,-0.1,1,3,4,4,0.0,0.5,-1.0,2,50.0,0
1383.8479164366734,1578.3164527778995,-129.46853634122613,1,0.4,0.8,0.4,1.2,0.4,1.6,0.8,1.4,-1.3,0.1,-1,-2,4,4,0.125,0.25,-0.875,8,50.0,2
1553.1274249027927,1393.5283656845627,224.59905921822997,1,1.4,1.0,1.7,0.6,1.6,1.4,0.8,1.0,0.4,-0.8,-1,0,4,6,0.0,1.0,0.0,1,50.0,0
1646.8542273021837,1054.0867043395617,592.767522962622,0,1.8,1.0,1.9,1.1,1.2,1.0,0.6,1.0,0.2,-0.3,2,0,8,7,0.5,0.25,0.0,0,50.0,2
2064.0164750140725,1894.4193206078842,234.59715440618834,1,1.6,2.0,1.7,2.3,2.0,1.6,2.0,1.0,0.7,2.0,-1,2,5,7,0.3157894736842105,0.3157894736842105,-0.3157894736842105,19,50.0,6
1713.4480238879046,1880.3013000511773,-101.85327616327277,1,1.6,1.6,1.6,1.4,1.2,0.6,1.4,0.8,0.9,0.0,-1,-1,4,3,0.5,0.25,0.0,0,50.0,0
1769.9344864136956,1592.4238180011505,242.5106684125451,1,1.6,1.2,2.0,0.9,1.6,1.2,0.6,3.6,0.4,-2.2,-1,1,7,4,0.5,0.25,0.0,0,50.0,2
1441.5360245011584,1791.050950219907,-284.5149257187486,1,1.2,1.2,1.3,1.7,1.2,1.2,1.0,1.2,-0.2,0.5,0,1,4,4,0.1,0.3,-1.6,10,50.0,0
1909.9162830409505,2062.806949238619,-87.89066619766845,1,1.6,2.2,1.9,2.4,1.2,1.0,2.6,1.2,0.7,2.3,1,1,3,5,0.0,0.0,-2.375,8,50.0,1
1522.098053472374,1372.055197591087,215.04285588128687,1,0.2,1.2,0.9,0.9,0.8,2.2,2.2,1.4,-0.5,-0.8,-2,0,4,4,0.3333333333333333,0.16666666666666666,-0.3333333333333333,6,50.0,1
1539.4983536122556,1123.502051787446,415.99630182480973,0,2.4,1.0,2.3,1.2,1.6,0.6,1.6,1.8,1.3,-0.4,-1,1,8,76,1.0,0.0,6.333333333333333,3,50.0,3
1428.2782765896661,1140.1505196253506,288.1277569643155,0,1.4,0.6,1.5,0.3,1.2,0.6,0.8,2.4,0.4,-3.3,-1,-3,7,12,0.75,0.0,1.75,4,50.0,4
1359.4739476689103,1438.0735389002623,-13.599591231351951,1,1.8,1.8,1.5,1.4,2.0,1.2,1.6,1.8,-0.1,-0.2,2,-1,7,12,0.5,0.25,0.0,0,50.0,3
1358.405843710057,1093.4048620424492,330.0009816676079,1,1.2,1.2,1.5,1.2,1.4,1.6,1.6,2.4,0.1,-2.3,-3,1,11,6,1.0,0.0,3.5,4,50.0,2
1311.8363270371633,1295.695517863412,16.140809173751222,0,0.0,1.0,0.4,1.0,0.2,2.4,0.8,1.2,-1.8,-0.5,-7,-1,7,7,0.5,0.5,1.0,2,50.0,2
1656.417774308591,934.6228196517862,786.7949546568049,1,1.8,1.0,1.8,0.6,2.0,1.4,1.8,2.0,0.9,-0.9,3,0,71,90,1.0,0.0,6.0,1,50.0,3
1070.6856152228888,1528.6269314806655,-392.94131625777663,1,0.8,0.8,0.5,1.6,0.2,3.6,0.8,2.2,-2.6,0.0,0,-1,71,90,0.5,0.25,0.0,0,50.0,0
1294.1714969637496,1297.1183004273773,-2.9468034636277025,0,1.2,0.2,1.0,0.4,2.2,1.6,0.0,1.8,0.2,-2.3,-2,-4,71,90,0.25,0.5,0.25,4,50.0,0
1654.6397920917861,1162.2323436220504,492.40744846973575,0,1.8,1.2,1.8,1.3,2.4,1.4,0.4,1.4,0.6,-0.5,-1,-2,7,5,0.75,0.25,3.75,4,50.0,2
1453.5460813269817,1350.304430016338,168.24165131064365,1,1.4,1.6,1.1,1.9,1.0,1.0,1.8,1.4,-0.9,1.1,1,0,7,7,0.3333333333333333,0.5,0.8333333333333334,6,50.0,1
1426.7476409965006,1276.4137220326504,215.33391896385024,1,1.2,1.4,1.3,1.6,1.8,2.0,1.4,1.6,0.2,0.2,-3,-1,71,7,0.6666666666666666,0.3333333333333333,0.6666666666666666,3,50.0,2
1947.3533261919033,2083.3562561709505,-71.00292997904717,1,0.8,2.2,1.3,2.3,1.4,1.8,2.2,0.8,0.4,1.4,-2,0,4,4,0.043478260869565216,0.2608695652173913,-1.3043478260869565,23,50.0,0
1771.7986140878797,1376.3931035811727,460.40551050670706,1,2.0,1.0,1.7,0.6,0.8,0.4,0.6,0.8,0.2,-1.4,2,0,4,4,0.6785714285714286,0.21428571428571427,0.9642857142857143,28,50.0,3
1853.3032579160608,1636.8751005669303,281.4281573491305,1,2.4,1.0,2.3,1.2,2.8,0.6,0.8,1.6,1.9,-0.3,4,-2,4,4,0.6666666666666666,0.2222222222222222,0.8888888888888888,9,50.0,0
1846.2264739174138,1893.741427244158,17.485046673255738,1,1.2,1.8,1.5,2.2,0.8,1.0,1.4,1.2,0.2,1.1,-1,1,4,4,0.5,0.0,-0.5,2,50.0,0
1578.9388358170902,1613.9278614306877,30.010974386402495,1,1.6,1.0,0.9,1.2,1.8,0.6,0.6,0.6,-0.2,-0.1,-1,0,4,4,0.5,0.25,0.0,0,50.0,3
1134.82581656147,1529.1871719577507,-329.3613553962807,1,0.4,0.2,0.2,1.1,0.2,1.8,1.0,2.8,-3.0,-0.6,-2,-1,4,4,0.0,0.0,-3.0,1,50.0,1
1796.9800550817183,1556.49322741857,305.48682766314823,1,1.4,0.2,1.7,0.6,1.0,1.4,0.8,3.0,0.0,-1.0,2,-4,7,4,1.0,0.0,2.0,3,50.0,5
1329.5836741746582,1428.9532319163602,-34.36955774170201,1,1.8,0.8,1.0,0.8,1.0,1.4,0.4,1.8,-1.5,-0.9,1,-1,4,4,0.3333333333333333,0.3333333333333333,0.0,6,50.0,1
1773.0963479175364,1695.9471045769592,77.14924334057719,0,2.4,2.0,2.4,1.4,3.4,0.4,1.4,0.6,1.8,0.4,-1,3,4,6,0.6666666666666666,0.16666666666666666,0.5,6,20.0,0
846.5031677079594,1599.043233440206,-687.5400657322466,1,0.0,0.6,0.0,0.9,0.2,3.6,1.0,2.8,-4.0,-0.7,-16,0,4,3,0.5,0.25,0.0,0,20.0,0
1788.2552360102086,1729.448441969085,58.80679404112357,0,1.4,1.2,1.2,0.9,0.6,0.8,1.2,1.8,-0.2,-0.9,-1,1,4,8,0.5,0.25,0.0,0,20.0,0
2080.236007325088,1909.7673873339902,235.46861999109774,1,2.0,1.6,2.3,1.6,2.2,0.8,1.4,1.0,2.0,0.8,1,0,4,4,0.6666666666666666,0.0,0.6666666666666666,3,50.0,2
1745.5537989274885,1683.2563074923771,127.2974914351114,1,2.0,2.6,1.8,1.9,1.4,0.8,2.2,0.4,0.8,0.3,1,2,4,4,0.3333333333333333,0.6666666666666666,0.3333333333333333,3,50.0,0
1087.5248274637559,1296.0227105806398,-143.49788311688394,1,0.6,1.4,0.9,1.6,0.8,3.4,2.0,0.6,-2.0,0.2,0,2,3,90,0.0,0.0,-3.0,2,50.0,0
1427.9147999717275,1807.107267608035,-379.1924676363076,0,0.6,1.6,0.8,1.8,1.0,1.4,0.4,0.2,-0.5,0.3,-1,1,4,4,0.13333333333333333,0.13333333333333333,-2.4,15,50.0,2
1202.954333877523,1363.039064532495,-160.0847306549722,0,1.4,0.6,0.7,1.0,1.2,2.6,0.6,1.8,-2.4,-0.4,1,-4,3,76,0.0,0.0,-2.5,2,50.0,2
1204.2584095622826,1283.8666012533058,-14.608191691023194,1,1.8,0.6,1.5,0.8,1.4,0.8,0.2,1.4,0.1,-0.9,0,-2,4,10,0.30303030303030304,0.18181818181818182,-0.5454545454545454,33,50.0,0
1728.0229612665116,1497.750465859821,295.2724954066907,1,0.4,1.4,1.5,1.3,0.4,1.0,1.0,1.4,0.4,-0.3,-2,2,7,72,0.6363636363636364,0.2727272727272727,1.2727272727272727,22,50.0,2
1443.6810879252102,1749.2592130791888,-305.5781251539786,0,1.4,1.6,1.5,2.1,1.0,1.0,1.4,1.0,0.8,0.8,0,1,5,72,0.5,0.25,0.0,0,50.0,0
1256.9981255420998,1733.435903402397,-476.43777786029705,0,1.2,1.6,1.0,2.1,1.2,1.6,1.2,0.2,-0.4,1.1,-1,1,5,5,0.0,0.0,-2.75,4,50.0,1
1314.396973778741,1791.3370429181443,-476.94006913940325,0,1.2,1.4,0.9,1.7,1.0,1.0,1.4,1.4,-1.4,0.4,-1,1,6,6,0.5,0.25,0.0,0,50.0,0
1487.3216979680985,1444.9412124322519,107.38048553584667,1,0.4,1.4,0.9,1.0,0.2,0.8,1.0,1.0,-0.6,-0.8,-1,1,4,4,0.5714285714285714,0.2857142857142857,0.5714285714285714,7,50.0,1
1494.9132490325298,1165.536518401306,329.37673063122384,0,0.8,0.2,0.9,0.7,1.0,1.2,1.2,3.0,-0.7,-1.3,-1,0,75,74,1.0,0.0,1.3333333333333333,3,50.0,5
1927.2503347994418,1564.5486929819583,427.7016418174835,1,1.8,0.8,2.2,1.4,1.6,0.4,0.6,1.6,1.3,0.8,-1,1,71,3,1.0,0.0,1.0,1,50.0,4
1198.1679794874435,1431.3243972381997,-233.1564177507562,0,0.0,0.6,0.5,1.3,0.0,3.8,0.8,1.6,-2.6,0.7,-6,-1,4,4,0.25,0.25,-0.25,4,50.0,0
1416.4979207285978,1409.144917574796,7.353003153801865,0,2.4,1.2,1.6,1.5,1.2,0.6,1.4,1.0,-1.0,0.6,2,1,4,4,0.0,0.2,-2.0,5,50.0,0
1257.4321797546363,1564.4737807437805,-242.04160098914417,1,0.2,2.6,0.7,1.8,0.2,2.4,2.4,0.8,-1.0,0.8,-3,2,4,4,0.5,0.0,-0.5,2,50.0,1
1841.7306414956902,1655.5164889465123,251.21415254917792,1,1.4,1.4,1.8,1.8,1.6,1.6,0.4,1.2,0.4,0.2,-1,-1,8,72,0.16666666666666666,0.5,-0.3333333333333333,6,50.0,2
1484.120143097356,1442.01698379762,42.103159299736035,0,2.0,2.4,1.0,1.3,1.0,0.2,1.2,0.4,-0.6,-0.9,0,2,4,4,0.6666666666666666,0.16666666666666666,1.6666666666666667,6,50.0,1
1932.3141058312528,1651.8904867390056,345.42361909224724,1,2.0,1.2,2.2,1.1,1.8,0.6,1.4,1.0,1.0,-0.1,-1,0,4,5,0.6666666666666666,0.0,0.3333333333333333,6,30.0,4
1822.1124198332345,1736.4989110917852,85.61350874144932,0,0.6,1.6,1.3,1.4,0.8,2.4,1.0,0.2,-0.5,0.5,-3,0,4,5,1.0,0.0,1.0,1,30.0,0
1915.0530566776465,1774.7258957028687,205.32716097477783,1,1.8,0.6,2.4,0.5,1.4,1.2,0.8,2.4,1.4,-1.5,1,-2,4,8,0.3333333333333333,0.5,0.16666666666666666,6,20.0,2
1133.9974618893923,1105.5123425799432,93.48511930944915,1,1.4,0.0,1.0,0.1,0.4,0.8,0.0,2.4,-1.2,-3.1,0,-8,4,4,0.5,0.0,0.0,2,50.0,2
1270.60024644811,1420.3890067619514,-84.7887603138413,1,1.4,2.6,0.7,1.5,0.8,1.2,1.8,0.4,-1.3,0.3,0,3,4,4,0.3333333333333333,0.0,-0.3333333333333333,3,50.0,2
1326.023086390096,1682.8709769037298,-291.84789051363373,1,0.4,1.8,0.3,1.4,0.4,1.2,1.8,0.6,-1.4,0.6,0,-1,4,4,0.125,0.0,-1.75,8,50.0,0
1381.7930559165932,1630.4922138583904,-183.69915794179724,1,1.4,2.0,1.1,1.8,2.2,1.4,1.6,0.6,0.1,0.5,-1,1,5,5,0.0,1.0,0.0,1,50.0,1
2053.5451307160756,1849.861607332659,268.6835233834165,1,1.8,1.6,2.4,2.1,1.8,1.6,1.0,1.2,1.4,1.2,3,0,4,4,0.3333333333333333,0.3333333333333333,-0.16666666666666666,6,50.0,0
1812.3995104646501,2116.5683986733397,-239.16888820868962,1,1.4,2.0,1.3,2.3,2.2,1.4,2.2,0.8,0.3,1.9,-1,0,4,4,0.391304347826087,0.08695652173913043,0.043478260869565216,23,50.0,1
1160.7005913396656,1446.410172709742,-220.70958137007642,1,1.2,2.2,0.8,1.8,1.2,1.4,2.2,0.8,-1.6,0.8,-1,0,4,4,0.5,0.25,0.0,0,50.0,0
1250.5755143430213,1516.962431551364,-201.38691720834277,1,0.2,2.0,0.4,1.3,1.0,2.8,2.6,0.6,-2.3,0.3,0,1,4,4,0.25,0.125,-1.25,8,50.0,0
1929.423197227908,1316.0507470418486,678.3724501860595,1,1.6,0.4,1.8,0.5,1.6,0.6,0.8,1.8,0.8,-1.4,0,0,5,3,1.0,0.0,2.6666666666666665,3,50.0,5
1642.6235021060183,1666.4437891912376,41.179712914780794,1,1.0,1.0,1.4,1.4,0.6,1.6,1.8,2.4,-0.2,-0.1,0,0,4,8,0.5,0.0,-0.25,4,50.0,1
1898.1753452970036,1577.5399898714493,320.6353554255543,0,2.0,1.2,1.7,0.8,1.4,0.6,0.6,3.0,0.5,-2.4,1,-1,3,3,0.625,0.375,1.125,8,50.0,3
1831.896530750751,2036.1593607370273,-139.2628299862763,1,1.8,1.8,1.6,2.4,1.0,0.8,1.8,0.8,0.4,2.9,-1,0,4,4,0.3142857142857143,0.3142857142857143,-0.2,35,50.0,1
1891.1089870742908,2084.596159871843,-128.48717279755238,1,1.4,1.6,1.6,1.7,1.2,1.2,2.6,1.6,0.5,0.9,-1,1,3,3,0.3333333333333333,0.26666666666666666,0.06666666666666667,15,50.0,1
2074.9992078903083,2038.7554634410135,101.24374444929481,1,2.0,1.4,2.1,1.5,3.2,0.6,1.2,1.6,2.7,0.3,0,1,4,4,0.2857142857142857,0.35714285714285715,0.07142857142857142,28,50.0,0
2081.6142452052786,1873.8396357501135,272.7746094551651,1,2.6,1.4,2.6,2.0,2.6,1.0,1.4,2.0,2.4,1.2,2,-1,3,3,0.47058823529411764,0.35294117647058826,0.4117647058823529,17,50.0,2
1695.5739786420784,1784.8183145433968,-24.244335901318436,1,1.4,1.6,1.6,2.3,1.2,0.8,1.6,1.2,0.9,0.8,-2,1,3,3,0.36363636363636365,0.2727272727272727,-0.2727272727272727,11,50.0,3
1398.4410523443516,1649.2478514208685,-185.80679907651688,1,2.4,1.8,1.8,2.1,2.4,0.6,1.4,1.0,0.5,0.4,3,3,3,3,0.16666666666666666,0.3333333333333333,-0.75,12,50.0,1
1656.42058742123,1761.249902907295,-39.82931548606507,1,0.8,1.0,1.2,1.4,0.8,1.2,0.8,1.2,0.0,0.0,-2,1,4,4,0.7272727272727273,0.2727272727272727,2.1818181818181817,11,50.0,1
1280.2211702372292,1326.6003772747283,18.6207929625009,1,0.8,0.8,0.7,0.7,0.6,1.6,0.6,2.2,-1.0,-1.7,-2,-3,4,4,0.1111111111111111,0.1111111111111111,-0.8888888888888888,9,50.0,2
1511.6379660481862,1786.19760940967,-209.55964336148372,1,1.2,1.8,1.0,1.9,0.8,1.4,3.0,1.4,-1.0,1.3,2,2,4,4,0.14285714285714285,0.0,-1.0,7,50.0,0
1919.0263161759535,1589.0544206219172,329.97189555403634,0,1.2,2.4,1.7,1.7,0.8,1.0,2.4,0.4,0.3,0.8,0,1,6,4,0.5,0.25,0.0,0,20.0,1
2000.2634655852216,1811.6775903416217,253.58587524359996,1,2.6,2.0,1.6,1.7,2.0,0.2,2.0,1.2,0.0,0.4,0,3,6,2,1.0,0.0,4.0,2,20.0,5
1134.6763719728413,1038.374927753182,96.30144421965929,0,0.4,0.6,0.6,0.9,1.6,2.6,1.4,4.4,-2.2,-3.3,0,-2,5,5,0.0,0.0,-2.0,2,50.0,8
1596.429162649743,1669.8771516406994,-8.447988990956446,1,1.2,1.4,1.1,1.2,0.8,1.0,0.6,0.6,-0.4,-0.2,-1,1,4,4,0.0,1.0,0.0,2,50.0,1
992.1758021244873,1256.0623493053474,-198.88654718086013,1,0.8,1.6,0.4,1.4,0.8,3.0,2.4,1.8,-2.1,-0.6,1,0,5,5,0.0,0.0,-1.0,1,50.0,0
1083.6436562040117,1335.6757372841535,-252.03208108014178,0,1.2,0.6,1.2,0.7,1.4,2.2,0.6,2.2,-1.7,-1.5,-1,1,3,3,0.2222222222222222,0.1111111111111111,-1.0,9,50.0,0
1399.3756297124855,1646.4218838289466,-182.0462541164611,1,2.0,1.4,1.3,1.6,2.2,1.0,1.4,2.0,-0.2,0.2,2,1,4,4,0.2,0.4,-0.4,5,50.0,2
1417.305291986852,1158.0708360529236,324.2344559339283,1,0.8,1.2,0.8,1.3,0.8,1.4,0.4,1.2,-1.1,-0.6,-1,-3,3,3,0.875,0.125,3.625,8,50.0,4
1386.545219356468,1658.801299660913,-272.25608030444505,0,2.2,1.8,1.9,1.8,2.2,0.8,1.8,1.2,0.8,0.5,1,1,3,3,0.0,0.0,-2.5,4,50.0,0
1296.906265957765,1533.3431055064275,-236.43683954866242,0,0.2,1.4,0.5,1.6,0.0,1.8,1.0,2.0,-1.8,0.0,0,1,3,3,0.2222222222222222,0.0,-2.0,9,50.0,0
933.6887918057793,1546.811625792892,-613.1228339871128,0,1.0,2.4,0.6,2.3,1.8,2.4,1.8,0.6,-1.1,1.4,-1,1,3,3,0.0,0.0,-2.6,5,50.0,0
1657.351802154598,1116.1887796068095,606.1630225477886,1,2.4,1.0,1.8,1.2,2.6,0.8,1.4,1.8,0.7,-0.2,4,-1,3,3,0.5,0.25,0.0,0,50.0,4
1065.9694411971268,1294.383531433362,-163.4140902362351,1,0.8,0.8,0.5,1.1,0.2,3.2,0.8,1.6,-2.6,0.3,-1,0,3,3,0.5,0.0,-0.5,2,50.0,0
1368.1670495484946,1271.856107616422,161.31094193207264,1,1.2,0.8,1.7,1.0,1.2,1.4,0.8,1.4,0.3,-0.3,1,-2,3,3,0.6363636363636364,0.36363636363636365,1.6363636363636365,11,50.0,2
1051.693080220877,1399.106434224821,-347.41335400394405,0,0.4,1.2,0.8,1.3,0.2,1.2,1.2,2.2,-0.6,-0.4,-1,-2,3,3,0.5,0.25,0.0,0,50.0,1
1265.1881074844548,1443.2736325779476,-178.08552509349283,0,1.2,1.4,1.6,1.5,1.4,1.8,1.2,0.6,0.2,0.7,-2,1,3,3,0.5,0.5,1.0,2,50.0,0
1437.9732555446963,1125.155163637069,377.81809190762715,1,1.2,0.6,1.5,0.3,1.4,2.0,0.8,2.6,0.3,-2.7,1,-4,3,3,0.8,0.2,3.8,5,50.0,2
1924.9358008252063,1499.0246691570949,490.91113166811147,1,1.6,1.4,1.9,1.3,0.8,0.8,1.0,1.2,0.3,-0.1,0,-1,6,4,1.0,0.0,7.0,1,50.0,3
1291.0533547094017,1436.9946449640408,-145.94129025463917,0,1.2,1.0,1.2,0.9,2.0,2.4,2.2,1.6,-0.2,-0.3,-3,-1,4,4,0.0,0.0,-10.0,2,50.0,3
1653.615068748085,1919.998516388088,-201.38344764000317,1,0.6,1.8,1.0,2.2,0.4,1.4,1.2,1.0,-0.4,0.9,0,2,3,3,0.14285714285714285,0.7142857142857143,-0.2857142857142857,7,50.0,2
1930.6176050457304,1803.25830259434,127.35930245139048,0,2.4,1.8,2.5,1.9,1.4,0.4,1.4,1.0,1.1,0.7,1,2,75,4,0.5,0.0,0.0,2,20.0,1
1307.0487270012784,846.1282285095175,525.9204984917609,1,1.8,0.0,1.0,0.0,1.2,0.6,0.2,1.8,-1.5,-3.5,-1,-17,3,3,1.0,0.0,1.5,2,50.0,1
1742.3551850579654,1510.7155128887712,296.6396721691942,1,2.6,0.4,2.2,0.9,2.6,0.4,1.2,2.2,1.0,-0.7,3,0,3,3,0.2857142857142857,0.14285714285714285,-1.2857142857142858,7,50.0,0
1686.4549213619002,1153.2974756304495,598.1574457314507,1,1.4,0.6,1.7,0.3,0.8,1.2,0.2,1.4,0.5,-2.7,-1,0,3,3,1.0,0.0,2.6666666666666665,3,50.0,4
1777.570996104097,1601.784727406013,240.7862686980841,1,2.4,2.0,1.9,1.1,1.2,0.2,2.2,0.8,0.5,-0.1,3,1,3,3,0.4,0.6,0.4,5,50.0,2
1591.081969841765,1370.6207215649554,285.46124827680956,1,0.8,1.0,0.9,0.6,1.0,1.2,0.4,1.0,-0.3,-1.5,-1,-1,3,3,0.42857142857142855,0.42857142857142855,1.4285714285714286,7,50.0,2
1836.5632897349062,1819.9693847734839,81.59390496142237,1,2.6,1.2,2.1,1.2,2.8,0.2,0.8,1.0,1.7,0.0,0,-2,3,3,0.23148148148148148,0.23148148148148148,-1.1574074074074074,108,50.0,3
1307.8160763473916,907.497217594325,465.3188587530666,1,1.2,0.4,1.1,0.2,0.4,0.8,0.2,3.6,-0.7,-4.7,1,0,3,7,1.0,0.0,6.0,1,50.0,2
2103.3171416127834,1894.3940276140456,273.9231139987378,1,2.2,1.0,2.3,1.6,2.2,0.8,1.0,1.4,1.1,0.9,1,-1,3,3,0.6666666666666666,0.3333333333333333,0.8333333333333334,6,50.0,2
1322.6649727321915,906.176025284205,481.48894744798645,1,2.0,0.4,1.9,0.2,2.6,0.4,0.4,3.6,1.0,-2.9,3,0,3,6,0.0,0.3333333333333333,-2.0,3,50.0,6
1377.271460602434,1102.0389552538322,340.23250534860176,1,0.6,1.4,1.3,1.0,0.6,2.2,0.6,1.0,-0.2,-0.6,1,-1,3,6,1.0,0.0,7.5,2,50.0,1
1441.682181788968,1187.8101949366753,318.8719868522926,1,1.2,0.0,1.3,0.5,0.8,1.2,0.0,3.8,0.7,-2.6,1,-7,3,3,0.6,0.2,0.4,5,50.0,2
1447.43843576786,1378.2044025355337,134.23403323232628,1,1.8,1.8,1.5,1.6,1.8,0.6,0.6,1.0,0.3,-0.8,2,-1,3,3,0.8333333333333334,0.16666666666666666,2.0,6,50.0,3
1541.7956921586667,1804.1374144898996,-197.34172233123286,1,0.0,1.8,0.3,1.4,0.6,3.8,1.8,2.0,-1.8,-0.2,-5,-1,3,1,0.0,0.0,-2.75,4,50.0,0
1927.3924407500701,2095.6093670450327,-103.2169262949626,1,0.2,2.6,1.2,2.3,0.6,2.0,2.4,0.4,0.3,2.0,-3,2,3,3,0.4166666666666667,0.20833333333333334,-0.041666666666666664,24,50.0,1
2012.3235418825923,1827.323072006043,250.00046987654946,1,1.8,1.0,2.1,1.4,1.8,1.4,1.6,1.4,1.2,0.6,-1,0,3,3,0.5833333333333334,0.08333333333333333,0.5833333333333334,12,50.0,2
1445.0318062804965,1690.7256741737608,-180.69386789326427,1,2.0,1.8,1.4,1.7,1.2,0.6,0.8,0.6,-0.8,0.8,0,1,3,3,1.0,0.0,1.0,1,50.0,2
1318.168389120065,1481.1053206144795,-97.93693149441447,1,0.2,1.6,0.2,1.1,0.0,1.0,1.0,0.4,-1.5,-0.5,-1,0,3,3,0.25,0.5,0.0,4,50.0,2
1599.4181726386478,1694.3931098445423,-29.97493720589455,1,1.2,1.6,1.1,1.4,1.0,1.8,1.8,1.8,-0.6,-0.4,1,1,4,3,0.0,0.5,-0.75,4,50.0,2
2101.6448371319466,1891.0831961661424,275.56164096580414,1,1.6,1.6,2.3,2.1,2.0,1.0,1.0,1.2,1.9,1.2,0,1,3,3,0.6666666666666666,0.3333333333333333,1.2222222222222223,9,50.0,0
1618.3819967034194,1393.9032730715642,289.47872363185525,1,1.6,1.0,1.9,1.2,1.4,0.6,1.2,1.6,0.8,0.2,0,0,3,3,0.0,1.0,0.0,2,50.0,2
1614.6741814527136,1451.48817908974,228.18600236297357,1,1.0,1.4,1.4,1.1,0.8,1.0,0.8,1.6,0.0,-0.7,-1,1,3,4,0.3333333333333333,0.6666666666666666,0.6666666666666666,3,20.0,0
1462.8479649659603,1144.2627990834474,383.5851658825129,1,2.2,1.2,1.8,0.7,2.2,0.8,1.2,1.4,0.7,-1.8,1,-2,3,3,1.0,0.0,2.0,1,50.0,4
1810.8342067716476,1940.123698232205,-129.28949146055743,0,1.4,2.0,1.5,2.0,1.2,1.4,1.0,0.4,0.4,0.9,2,2,6,8,0.0,0.0,-2.0,1,50.0,0
1153.2968210529757,1735.7480197644213,-582.4511987114456,0,0.2,1.0,0.4,1.5,1.0,3.2,0.8,1.0,-1.9,0.3,-1,1,4,4,0.5,0.25,0.0,0,50.0,0
1534.872342529929,1232.6656033644563,367.20673916547275,1,2.0,0.2,1.5,0.4,1.2,0.6,0.8,2.0,0.5,-2.4,2,-1,3,3,0.6666666666666666,0.1111111111111111,1.3333333333333333,9,50.0,4
1851.260728923274,1411.827369840211,504.4333590830629,1,1.4,0.6,1.8,0.6,1.6,1.6,0.8,2.0,0.4,-1.1,1,-3,4,76,0.6666666666666666,0.0,2.0,3,50.0,2
1533.3066874477715,1934.615514220209,-336.30882677243744,1,0.8,1.8,0.4,2.4,0.8,1.2,2.0,0.4,-1.1,1.7,-1,1,7,4,0.4230769230769231,0.2692307692307692,0.38461538461538464,26,50.0,2
